actual,expected,glm_est,ols_est,expected_est,expected_est_better,actual_est,expected_est_bad_prior,expected_est_better_bad_prior,actual_est_bad_prior
4924.0,4954.611129873184,7988.264858366334,9902.305636089279,4933.404199321663,4933.438351422243,5019.994,5237.945419454939,5245.190329489557,5225.331999999999
11285.0,11246.541614324911,18478.48462731406,19355.06587705031,11520.97833017092,11522.876925495113,11591.142,13368.757199498814,13369.059860127843,13369.240000000002
11541.0,11647.05051494776,56487.80479576343,95497.73096303543,10939.245261698796,10943.395982517919,10984.28,37176.6134424084,37208.18855890907,37064.198000000004
4591.0,4609.140021093723,7101.994948421758,7022.911685943713,4242.979974147911,4248.743920658321,4246.792,5120.412794716857,5123.294120872278,5088.240000000001
2174.0,2208.9211372057434,2942.5673408352927,3449.979122282154,2301.455439665052,2302.818722050289,2272.8379999999997,2183.4629123028662,2184.4119884466922,2171.204
2754.0,2688.8322370041815,2942.3691154937537,3119.1475739070675,2880.7783512621113,2881.347753776354,2943.3579999999997,2823.1042306987297,2823.2981680475823,2880.108
209.0,200.4196682967161,732.1225372524442,716.7605657412546,202.34737686350172,205.2210916676729,214.84800000000004,192.46545296705173,193.5015522098547,196.37199999999999
617.0,617.597667044635,1763.4223657789116,1751.5013074155436,571.1120058490106,573.0056410358636,589.682,612.5627896351305,613.3336557652751,614.3
8234.0,8327.795108017268,15076.791064318559,17251.076240747945,8417.458755597798,8419.108427249359,8442.168,9413.09837123972,9413.09837123956,9400.0
2203.0,2186.6096186625005,2116.0732132106345,2526.872796295683,2507.609597681349,2508.5334625520086,2424.29,2286.2673093836274,2291.4011733562234,2238.994
21883.0,21926.519918903905,27544.477758788755,31688.581284153137,23088.551261089913,23106.87053614415,22924.052,23366.14597744276,23367.90083802964,23430.628
2047.0,2089.9272694102847,5701.9593175299315,6354.643714948498,2152.999345801041,2152.9993458010517,2098.0,2917.4269428316557,2920.7532406103246,2888.226
4053.0,4140.068352760248,7574.077195697842,8894.779850168188,4315.3330920542085,4316.598500088514,4374.21,5297.576718285069,5302.086971500181,5293.398
13989.0,14147.648950716852,15683.2516943743,18157.52510548636,14853.157233771884,14871.222535880057,14789.642,13920.139794431241,13923.516732210432,13881.69
723.0,748.2953078209733,1390.8249916734378,1925.2613567834023,778.9247930312672,779.1536942743865,780.39,719.8883390344519,720.1045428859264,730.1800000000001
535.0,532.6715213511169,983.9384024183021,2963.7391466574463,642.312724768396,643.9770899492281,638.8840000000001,518.6349126147131,523.6982393986544,510.806
4071.0,4082.3482775119255,7715.208692563195,10096.55715650481,4260.229648638403,4261.465420127699,4287.418,4305.712214120353,4310.92503061005,4287.240000000001
555.0,544.0083907956897,1114.8149271866885,1180.9970373329131,645.2702925014729,646.829762639075,628.9079999999999,604.6569145602717,605.6277310360545,589.6260000000001
1794.0,1829.9574912108433,3446.7453705405296,3802.9913564558437,1957.5785619614032,1957.964994414403,1981.0420000000001,1831.9467600616476,1836.136909122341,1879.03
2147.0,2100.0724312217126,4497.63981415394,6937.610500056084,2177.8047262088844,2177.955881810842,2135.3140000000003,2448.428185196427,2449.372156103599,2459.8700000000003
1650.0,1616.0901181797572,1826.3033344663143,2050.899212132416,1680.0665190753493,1680.4162366057699,1677.5459999999998,1659.0325264321555,1659.649163756261,1645.34
2521.0,2455.0847989351623,3383.779834987068,4337.001266156484,2719.08017056913,2719.3490741211303,2681.034,2676.5116186689406,2676.8530856151483,2616.8280000000004
41085.0,41154.39980400255,42086.94208551851,38528.05442710424,41627.323692427395,41970.165700535115,41961.60400000001,41404.83573388635,41406.21226257033,41323.916
2772.0,2670.768938975221,3129.6341532048955,2986.968083900706,2910.0664669611297,2921.0003604046365,2921.026,2809.7892022407664,2810.3761918620653,2849.3619999999996
4737.0,4688.070685533043,15754.039802898493,24732.726321942235,4833.666421282946,4837.770688014844,4848.740000000001,7242.077241623583,7283.2534591299645,7243.7159999999985
4612.0,4599.279886901312,6856.402901434085,8135.443725698853,4779.0776480403965,4780.448525368087,4796.966,4781.082613075508,4782.279982037385,4738.447999999999
7547.0,7434.2178633522335,8677.111231695711,9837.481499050644,8400.950558133542,8402.900751943473,8408.091999999999,7920.0262670868815,7920.440947841031,7859.52
4069.0,4114.244448065681,7135.514993537939,7037.972521450729,4257.984145698438,4258.11042235564,4253.464,4439.4052115033,4439.816870917922,4368.06
1995.0,1973.3185949060412,3419.903372909525,3913.936058794321,2200.5324803061217,2202.0256373463203,2204.9640000000004,2024.9040154305928,2024.9680544759935,2075.6279999999997
1418.0,1463.762827350424,2432.7839571944246,2983.713957559799,1446.6145549300386,1448.4720930937708,1441.736,1551.874638691771,1552.610355797254,1519.9700000000003
847.0,902.7875428547046,1105.5860281819737,1205.90182311926,932.863325435692,933.305388358252,975.3299999999999,846.0904321010752,846.2726469527144,832.0200000000001
6726.0,6540.530071935644,6621.343693101452,7008.5403762597325,7049.859418822906,7051.416139944872,7007.890000000001,7024.624055387181,7033.30477819149,6945.586
1655.0,1637.0728277701903,1757.590153061626,1642.9165549673867,1658.783823560577,1658.899148869034,1668.294,1632.158417948121,1632.5330801254051,1619.938
1374.0,1366.1634341306822,2037.9449008899376,2173.9460217163614,1547.6411329538616,1548.0548081782767,1515.988,1423.4166223172535,1426.519043079892,1405.26
2271.0,2316.1723280785964,2913.7701317637298,3145.25816111622,2633.292782959411,2635.338798531618,2618.312,2384.275764086359,2384.9460431808293,2398.0620000000004
5212.0,5185.4556937058705,7634.761274239283,10314.847661756214,5384.83610397208,5385.388991093699,5334.18,5228.408875383888,5228.561210054024,5214.063999999999
1220.0,1289.4857284269103,3825.841360516912,3431.9141297947544,1343.1900443526101,1344.3353114078316,1334.9979999999998,1492.1833669240073,1499.3104512382263,1541.738
252.0,253.8969659405649,707.6634677814176,1054.2767141941881,302.9716107451662,303.61835414875986,297.59599999999995,238.66188104835481,239.6187068468711,211.79999999999998
2392.0,2401.6525751341824,2234.853198747482,2340.1244461586402,2615.627974789226,2620.6065249541284,2614.9840000000004,NaN,NaN,NaN
2832.0,2856.53538992153,4860.7661241421265,5419.93101069136,3011.8858222663375,3012.074409246616,3003.53,3143.712719172575,3148.0511851957012,3153.1459999999997
1053.0,1064.8288290905707,1841.977766790909,2084.855267074486,1137.0709277177573,1139.043349927128,1110.1560000000002,1044.573951182622,1046.5818037834488,1065.328
14843.0,14663.20882278467,15244.933835446322,14011.776686030733,15891.074089686374,15898.023112220162,15866.784000000001,14892.754878897713,14892.754878897718,14917.0
3379.0,3360.5847813997825,4306.524578718378,3753.329054422766,3574.248680187992,3576.3649077076566,3600.2719999999995,3472.926035658338,3474.1655859352973,3401.8720000000003
9484.0,9548.860676595146,15947.83899895254,21161.910101415484,9844.73071005188,9845.962161908592,9982.784,13167.378529481197,13168.065947991357,12978.306
2165.0,2194.904813011079,1809.0458437105335,2506.432762883642,2324.8760245715,2327.085084206396,2323.63,NaN,NaN,NaN
5785.0,5804.866628010757,8012.3808214855435,8267.208746605775,5938.95126443356,5939.597983753715,5942.3460000000005,5850.998613780183,5851.48584389864,5863.0740000000005
1149.0,1154.014285987651,1368.3426832737775,1254.8771710603476,1193.047244947806,1194.7274942835247,1210.9700000000003,1126.933251498663,1127.7148928738402,1109.6879999999999
1293.0,1303.3206441899408,2267.8112069254908,2492.176207873925,1306.416687755078,1306.5505570422008,1281.06,1350.6441618456222,1350.8598502330856,1334.1319999999998
1269.0,1223.3943929566885,1205.4432078486748,1461.9153965514429,1368.144650649406,1369.1290162032071,1361.4560000000001,1142.6476491785772,1145.3049311678901,1144.912
2189.0,2245.728999621925,2668.26020045754,2568.0601333586246,2333.2664116479045,2333.388388804753,2305.6560000000004,2228.0825463088963,2228.2305163183696,2211.582
792.0,776.6385061198092,1058.538716413966,1237.3889196668526,903.0200492530088,905.5831295906507,906.964,865.5632496120681,865.6448800474066,837.73
2786.0,2859.442682837189,6329.29406561473,7356.545058668004,3038.0177077915773,3038.643017704709,3098.332,3508.4945555084996,3510.2503273722295,3394.712
1123.0,1145.3803838991187,2438.943580910014,2563.787438751283,1100.260487841297,1100.3738210436773,1137.456,1171.338486199398,1172.1794950374356,1170.3200000000002
38047.0,37862.17141185564,47505.24812864165,49128.70723170978,38931.27045882354,39188.8231695545,39335.11,39188.49727220446,39198.56650431603,39346.587999999996
16790.0,17019.198941387345,25741.138159114493,29901.254650399485,17330.62643094346,17349.719627004662,17390.160000000003,20769.480062948944,20773.501615228986,20752.165999999997
1712.0,1810.1720520833978,1663.71659586292,2755.3360899730105,1930.731968893204,1934.4889715122645,1879.266,NaN,NaN,NaN
501.0,495.2603190699804,3382.802101833308,2778.1746961773156,524.5765001739758,529.6364818610871,546.5459999999999,544.977523520896,558.4200092678967,575.938
2837.0,2784.208213121136,4228.122434119116,5147.408264998055,3072.833455650714,3073.0330802837325,3075.6200000000003,2981.137800023944,2982.0180128658453,2928.356
1868.0,1917.6094973404226,3842.7973838304933,5244.765449606234,2006.809148444197,2008.4430651245925,1978.6,2090.6378801931223,2093.9130443037175,2037.8619999999999
3063.0,3027.1283296796128,22831.160119892855,45934.6297766607,3090.6157266411265,3093.024238854542,3119.178,10566.785658945359,10569.557472089517,10493.493999999997
709.0,756.5490310581624,1646.3077932705285,1859.2281980253258,781.5508557879705,781.9595006203765,791.8999999999999,721.1345019862332,722.0849070113269,726.9200000000001
5849.0,5889.26416034479,10577.03299849943,11757.427656504553,6043.45475561284,6044.469090130942,6033.148,6785.483239641736,6788.758944744828,6706.9439999999995
1386.0,1383.527616049029,1398.9437842509049,1424.355760318655,1401.9336472532154,1402.282747413433,1365.8260000000002,1398.772659831516,1398.8137068583164,1373.3
1319.0,1320.3299769411274,1808.540458433671,1754.9392065041704,1404.4570271158461,1405.9451978170725,1428.616,1216.944894177152,1218.0074493035695,1220.83
4180.0,4222.648082573988,7681.940718460218,9764.120826433165,4308.054720860811,4308.93384229662,4317.1320000000005,5369.3747132638655,5371.2927671584985,5340.804
42278.0,42156.08117522879,45409.907192080085,47358.9405831771,44314.060615905684,44973.566884016735,45069.528,42276.09497075165,42276.13530958606,42409.54800000001
10212.0,10203.51537818968,10034.386128041158,11102.931343937535,9771.110664734086,9776.574521203831,9797.186,NaN,NaN,NaN
9060.0,9053.284043557416,11347.16415780795,10838.823100402094,9722.665468273628,9726.417535363616,9711.725999999999,9571.816364330396,9571.816530628284,9316.329999999998
210.0,185.59813080988548,250.62594412040443,277.0572600004262,278.77220356844987,285.9454331627927,291.1460000000001,227.51623069638634,230.27545043610738,220.11600000000004
762.0,753.4023537626582,798.9500316488072,728.6694349214189,992.817847407345,994.7647867917658,1009.96,689.1523955857118,691.6697177144222,686.38
1222.0,1239.7724514373397,3713.08834522653,3660.866829125286,1367.2678440885893,1367.4314063003198,1347.048,1614.6098720947375,1615.5905527774119,1617.918
47551.0,47355.069502295264,50625.591188151484,48255.05318120025,49776.33487731532,50849.88762823152,51025.206000000006,47165.194821549776,47166.15007751297,47234.778
4403.0,4377.1298760123755,4784.475130078871,4762.80285260604,4685.490530499667,4685.8593152340945,4724.462,4450.371928082772,4451.260390245617,4489.21
7072.0,7235.2052907849575,7677.311795081666,7326.719214881412,7651.74883662777,7654.927294774208,7559.2300000000005,7064.353361835137,7065.751863397248,7056.657999999999
827.0,796.5277074102468,1273.3447626644795,1546.368659851335,811.5017540462438,811.9869874216649,847.122,878.6213519465512,880.0203058674672,841.446
4589.0,4512.1738822247935,8389.235925649657,8672.092042924676,4891.142568666667,4892.424401441658,4889.658,5033.100271396653,5034.052738563629,5010.728
1251.0,1276.4192971962536,2290.31144049169,3293.612530605013,1420.3197121166895,1421.2344252305775,1422.646,1354.0641913234494,1354.5941075557437,1310.5800000000002
2949.0,2885.6949723807675,3290.3726695034998,3409.8334973841124,3144.5510546716678,3145.0350556514886,3161.314,2837.5649446746725,2839.6189965259136,2836.8579999999997
18194.0,18133.228924072642,19026.50664141253,18872.964513054805,19183.038776780373,19195.481877619775,19291.384,18043.091525211228,18044.642626988138,17994.392
5303.0,5293.440220118586,5984.998734825332,7495.823138213891,5877.783382172216,5879.294166528619,5941.710000000001,5211.790115641048,5214.978419050477,5209.878000000001
2041.0,2129.022489473044,4598.2564896078575,4510.832895817675,2202.524729700955,2203.3107814870536,2220.418,2423.9271210007746,2428.3967821123742,2409.67
2111.0,2120.564399357097,3915.543533914336,4358.677629169749,2137.8680676451227,2137.985622808636,2075.3999999999996,2216.6221804119805,2217.0494174163296,2232.764
1043.0,1053.7532821024345,3847.2245532552956,5964.637351697916,992.1024610234515,998.5676532360617,1008.0999999999999,1416.4019726491663,1422.8909208439022,1444.98
1750.0,1767.7785393183153,4305.286579111193,4456.755436783129,1859.6415915821426,1860.6517733283301,1862.546,2669.081357519219,2681.0920834899534,2704.828
13425.0,13239.57113443123,18323.975747064862,19302.113098109214,13863.36153620963,13867.413774633736,13773.768,14295.861857088712,14297.055714736673,14200.08
743.0,708.9190551669049,1078.8520563733102,1187.6570463565142,751.0402841953023,751.9512883852908,760.5400000000001,739.8328453363566,740.8769005631632,722.126
3415.0,3432.746355560233,6726.481701205612,7785.499970660292,3448.6357810743493,3448.856409480127,3473.692,4035.9285303002234,4062.466761581385,4052.608
65487.0,65556.95228090078,72015.37095379972,70025.23117857813,71454.94521870709,72703.92390007315,72816.578,66537.14908833154,66537.2025492928,66202.65799999998
4015.0,3957.858525220208,8903.467492548485,9679.842384463598,3986.635594321246,3988.667269230117,3971.916,5524.768962436316,5536.306127814056,5647.656
495.0,461.0112585521169,1230.0218211531353,1715.4965378214272,542.5315562677496,542.6792931849241,535.314,495.43433447780507,495.46255354681847,484.68800000000005
1772.0,1774.7150661781463,2391.0932632535446,2163.299182664628,1852.244416825387,1852.3661362969917,1872.45,1829.959657080952,1831.375035656469,1854.2780000000002
2390.0,2418.9077461880283,3061.2079411901277,2381.5208263036548,2516.5088537235215,2516.8651752650644,2514.806,2461.772679157416,2461.8410530326946,2445.328
5710.0,5615.959576771599,11956.952435189463,14121.797315598455,5724.649313468556,5725.636678709909,5714.672,7820.440341991565,7821.097593132484,7860.397999999999
2802.0,2865.855271039222,6447.106244017475,11805.425538882564,2884.248838002502,2885.6024899863987,2921.9959999999996,3376.877431398842,3385.3229244229033,3411.6879999999996
4507.0,4391.091929177768,8658.592077298954,11228.46615887732,4723.970362375103,4725.772565582601,4716.554,6262.890599531609,6263.460427597486,6168.142000000001
2593.0,2553.1097508303533,3897.1073637573963,4007.8603650097366,2571.7773233477997,2571.9313025238016,2612.228,2567.0339150737336,2567.2133548999805,2603.56
1910.0,1883.371953593428,3260.845085909605,3479.7600721025115,2031.6877182634566,2031.7988754801731,2006.4140000000002,1920.4164145261072,1920.996076123768,1911.636
11781.0,11939.683925074374,13847.124696117864,14533.895543376995,12371.298001502959,12371.634814049456,12309.849999999999,11698.522493619394,11699.770975434563,11690.619999999999
3709.0,3609.2776839302987,6793.932719771734,6695.349539800172,3964.321898598467,3966.385654261717,3956.44,3871.0261464584855,3871.4623360105916,3865.538
1844.0,1781.466325857524,2848.0938243751107,3683.8751402636067,1927.3791898541695,1927.8158552861912,1910.39,1936.017202180809,1940.7770366828254,1987.288
11875.0,12026.903607550203,13140.298763339848,12652.98079403024,12612.821108810012,12639.197525793583,12589.35,12153.930473823559,12155.202689435078,12165.218
2539.0,2486.1378244728103,4421.638690208768,4124.545944025523,2775.727724084129,2784.366611346379,2816.552,2732.4067108410845,2733.172194832623,2668.404
55982.0,56104.04292526275,61578.70860726631,66514.74658559624,59186.08299522814,60235.87134638816,60030.676,56059.7011188822,56061.38782132502,55936.198000000004
1897.0,1864.1345375814035,1671.0703966830024,1722.486435522216,1998.6237035239028,2000.6525036067085,2036.0439999999999,NaN,NaN,NaN
10753.0,10702.799006790763,11525.846758837486,13821.412146278457,11174.479652626917,11181.212896445506,11139.074,10615.7069034058,10618.915446385676,10628.905999999999
471.0,509.6630405685351,609.9461635500085,535.6372496941474,544.8411859255639,548.6255818100672,535.098,399.90381718334737,402.612013832001,402.05
4305.0,4493.276889540359,8263.677828132639,9374.674310350401,4351.26148450566,4351.342350320096,4404.384,5094.783439118285,5101.451271959592,5065.552
740.0,778.3080915708005,1957.456394436953,2463.2007335014955,844.8064039789813,844.8954376152044,820.576,869.9800608805144,870.7396697421423,836.606
2388.0,2454.6556944730564,8266.904759894396,8979.201070538558,2335.684327959144,2336.090505184678,2368.1219999999994,3970.629322923895,3989.8490116781854,3903.9239999999995
856.0,820.6709526388205,1217.6373950818668,1836.6458946031526,942.9397664257665,945.3001031851534,949.8519999999999,781.0990249355414,784.2243308220043,775.596
3954.0,3916.5359585199053,6685.905929541634,7076.90509418169,4149.172193927056,4149.789164018344,4086.8340000000003,4317.087631286721,4317.517444187075,4203.544
1960.0,1973.7579631728788,4166.495938249687,6486.261524495374,2048.8068710455004,2049.109045260723,2038.538,2520.86783767693,2521.475758371152,2478.9179999999997
3615.0,3636.034761524128,3118.307725667289,3303.7737555321514,3920.975822912824,3922.098189821293,3943.758,NaN,NaN,NaN
4890.0,4898.312150300091,3811.2989999540296,3959.0016257951397,5311.549487132174,5314.660175539481,5227.68,NaN,NaN,NaN
50546.0,50514.64527197403,51068.901525888126,52956.56477603006,52185.23669616457,53119.28386082332,53216.21400000001,51365.25284925579,51365.27629253839,51376.258
5181.0,5148.237170878255,6513.879786557015,7265.278391597139,5420.6842194085775,5423.258145585142,5424.264,5259.274504330106,5260.0650086781325,5342.606000000001
837.0,863.4542378469258,1772.654071582901,1700.3482316393684,957.281694126393,958.3204416629093,934.4159999999999,860.9822265398072,862.2223751827073,837.972
5210.0,5332.714868768764,6357.720203361123,6645.265177539559,5095.637245113916,5098.387242638738,5125.804,5076.4811443798935,5078.213297637737,5069.37
634.0,661.1285789133148,1601.8110257840888,2754.2518612140793,615.5284633537889,615.8893471945588,626.898,616.0990274662767,618.0135165510162,616.832
4244.0,4121.695050532038,4804.502673246446,4988.067615315735,4465.192328949269,4469.681922548149,4515.160000000001,4243.525948899706,4245.267585756736,4237.156
1174.0,1201.6606122828746,4456.2238583634435,5399.205883988654,1139.6370647583194,1139.6455992372325,1171.3740000000003,1736.0241743011825,1744.8486779232305,1741.068
646.0,688.4901149245673,1144.93051059958,1289.1497089475129,695.2226023301868,697.167030373085,695.9419999999999,701.9281599681027,702.7203473863335,674.674
15148.0,14995.688221150527,15132.721266367686,15157.591942120604,16299.300725644829,16299.300725644958,16217.0,14971.6672357411,14973.730681951896,14969.918000000001
3233.0,3256.137863548571,4120.569131978253,5514.472530284799,3489.4741190427517,3499.0233597096317,3522.77,3124.512515389883,3127.889914203265,3106.3199999999997
4780.0,4743.189725686615,3974.4346791015128,4228.155826852326,5402.222656626967,5403.7037658886275,5346.15,NaN,NaN,NaN
474.0,484.78218093143346,950.5764079010014,985.8605930324335,547.5955303967227,548.2270795707782,542.496,465.9810618306603,467.0978908588155,468.218
5452.0,5343.835078197855,14614.971911276445,20962.091825028514,5429.812588262409,5430.134420945137,5437.477999999999,9178.878116208642,9194.126670116582,9157.936
1696.0,1693.0635342968046,2257.3705060355765,2507.0716657565254,1800.0985317926834,1800.1444741197433,1753.482,1671.2300363657976,1671.303607939291,1675.12
1662.0,1606.42636846092,2790.435824260332,3364.493430670513,1595.1804727616259,1596.6836330565277,1625.7199999999998,1634.5462664869372,1634.7098908486353,1615.9320000000002
1823.0,1778.2766888429906,2098.0464853539916,2318.8830675236486,1928.9212170752285,1929.8254153398473,1924.4039999999998,1661.962833571519,1665.120522804627,1662.5460000000003
19734.0,19734.39994631422,21256.853552070377,21411.058440559085,20723.14737326451,20756.807250239297,20927.539999999997,19702.524431461217,19704.29151649374,19631.225999999995
1278.0,1282.8431250228675,3864.258848084391,4729.870687586946,1330.8271137598213,1331.3994856082802,1341.144,1539.837971416187,1543.6782756374141,1578.9900000000002
2437.0,2420.0749062703985,6994.427678877763,8844.701760500375,2465.8362059110714,2465.9988380008913,2451.992,3419.6448079374068,3427.3065390240113,3356.5720000000006
4530.0,4510.824119202627,6982.251175846187,7224.755934264648,4715.832643290542,4722.770242576997,4721.392,4833.7328901073515,4835.258655860535,4815.95
3171.0,3088.2684235938555,3287.6542948433425,3277.083985507081,3245.1922185070966,3246.958089658096,3283.214,3230.891370096409,3231.7164450279383,3297.8480000000004
1993.0,1938.9620099463425,5086.398424772782,8426.939779024431,1959.1813951195204,1959.7692553088743,2021.22,3109.9587920265053,3112.911084292917,3108.6240000000003
2767.0,2781.5648626269913,5593.068331835991,5660.31003195005,2971.0915420347637,2972.3874807551015,3021.128,2920.431508871614,2921.590656691939,2944.7520000000004
188.0,173.64885460041393,554.3486326496668,NaN,178.7361521401521,182.15749423518872,194.50599999999997,143.23081772207794,143.84398655372357,152.00399999999996
2012.0,2038.7801372391136,2618.90040962627,2825.2658045541107,2138.5258899412015,2139.334320134106,2148.116,2079.113763116434,2080.1656624921065,2059.002
2882.0,2936.475284795668,4450.8530839065525,4166.775506864534,3017.7139824214287,3017.917583839218,3057.2760000000003,3072.639204841353,3074.266602643447,3042.2879999999996
1580.0,1532.1018918457683,1260.918553123209,1327.0745202261562,1790.780631433263,1818.2231636833444,1833.5639999999999,NaN,NaN,NaN
3121.0,3149.1170095795474,5532.936829380025,9553.566572327549,3238.959906353025,3239.3730519487335,3270.0280000000002,3143.856429903697,3144.631426056072,3206.072
39723.0,39484.40999535198,46830.60114149398,49853.468347051705,40428.68535010478,40912.20668024667,40699.998,41350.17350440757,41352.96806160363,41179.011999999995
1934.0,1937.5621724748048,12336.002968924626,15540.503079418524,2022.7483742188385,2023.3634143479942,2012.952,6073.702496329161,6087.351802615007,6066.342
935.0,974.7112456319015,5591.2414078510565,5712.435728469496,890.6156650356104,890.9062225816759,855.4540000000001,1245.5592131045103,1256.2434800239528,1287.6360000000002
5768.0,5780.521509425495,7115.1497012265145,8139.9273263942405,6489.141537850078,6493.779841842027,6415.768,5597.797027378879,5598.638091791956,5553.588
7771.0,7749.005121304206,8652.540543349955,9262.905964287294,8277.972538659164,8279.234636735477,8323.308,7935.022757982136,7936.732440059166,7901.946000000001
8616.0,8567.684737884263,9906.614524531602,12395.562679633276,9239.923912834638,9250.776705783313,9241.952000000001,8581.199455704707,8582.665626179327,8559.2
